,returns,sigma_short,sigma_long,trans_raw,trans_sm,hurst_raw,hurst,ent_raw,ent_sm,vol_imbalance,es,res_raw,res_sm,alpha_eff,beta_eff,D,sigma_C,sigma_R
2007-09-24,-0.004465149520670449,0.0074413732848083855,0.009282418699135096,-0.1983368208221692,0.1624810176041993,0.626292358755124,0.6135503310771794,0.8452957211461377,0.8717760121597237,0.01408653014380461,0.014809290241104526,1.5954111495070686,0.9540126858077442,1.0343579672324756,1.0343579672324756,2.034482900332526,0.4639668935912643,0.15088596773870383
2007-09-25,0.00856398794323481,0.00805619195766669,0.009339129677123062,-0.1373722995408266,0.15122754553644807,0.6093973399983351,0.613347746146504,0.8815508897124259,0.8727069528790287,0.007856980667877227,0.014809290241104526,1.5857231771981113,0.9532840570983282,1.034212253222327,1.034212253222327,2.0240741936372633,0.4684018877489048,0.1533471128651506
2007-09-26,0.002140937441302207,0.007452780830696682,0.009220617859140395,-0.19172652586304256,0.15928606959422018,0.5912881526569866,0.612271668415308,0.8793528136073828,0.8733398919960148,-0.2317077316753689,0.014809290241104526,1.6061043203716436,0.9541154119427121,1.033830607000878,1.033830607000878,2.0881354868156925,0.4516216724861844,0.14447885562224433
2007-09-27,-0.012457387787119913,0.008092157093718898,0.009366934213837236,-0.13609331410005882,0.14872253293586246,0.6164000924459477,0.612473054953388,0.8893262333395395,0.8748624006953981,0.17863827731020704,0.014809290241104526,1.5810161673886807,0.9530368251747047,1.0337542974573348,1.0337542974573348,2.056734147264182,0.4608223315489801,0.14944779903931998
2007-09-28,0.0017318092585117933,0.008181134023502618,0.009277848390416286,-0.11820783448526043,0.13639077393129911,0.6004076231094643,0.6118844973024649,0.9060006520946057,0.8778279484477036,0.3891625517631179,0.014809290241104526,1.5961970551740714,0.9532206211780234,1.0333122263183645,1.0333122263183645,2.1707143662645842,0.4369608920781011,0.13716003822759415
2007-10-01,0.0038531737972883865,0.007845861199396889,0.009085894804250304,-0.13647897445096308,0.13357213724626874,0.6268802952015476,0.6126159996390055,0.9008580692903507,0.8800212932898605,-0.049054871066402536,0.014809290241104526,1.629919150614133,0.9557174363285276,1.033332417521047,1.033332417521047,2.0160953632198484,0.4733167043695888,0.15541852025431424
2007-10-02,-0.008838574362011284,0.007719939096844831,0.009102727357771186,-0.15190922528793963,0.13618834538948116,0.6284517263205056,0.6133884741112737,0.9087589605917294,0.8827582139852765,0.06952811775193464,0.014809290241104526,1.6269051450178933,0.9575517937834986,1.0333127885968867,1.0333127885968867,2.024022480659978,0.47090487714708323,0.1537804418631958
2007-10-03,0.0015372510594553609,0.00783878436117401,0.009089296785753709,-0.13758076714358297,0.13376018806117698,0.6196679022052172,0.6136947876768319,0.8956249973841246,0.8839836219280239,-0.024605957198135197,0.014809290241104526,1.629309098061927,0.9592189424267186,1.033291323512909,1.033291323512909,2.0183718612677533,0.4727160078213734,0.1543830654174675
2007-10-04,0.0005820871844598879,0.007678018710575991,0.009036910552390148,-0.15037128385150908,0.13586837397131155,0.6363847347906737,0.614801614365312,0.8041444721591486,0.8763798933786072,-0.17096263889926025,0.014809290241104526,1.6387540595549068,0.9612349271887386,1.0343137531195807,1.0343137531195807,2.04247977176019,0.46641436788009155,0.15069811722548695
2007-10-05,-0.01142970297830636,0.007048100048769412,0.009016341165738264,-0.21829709865550448,0.1563969369494483,0.6352434207973916,0.6157987756546817,0.9989882118741541,0.8880568760924689,-0.3589092880656893,0.014809290241104526,1.6424926191183828,0.9631417850844016,1.0335300564840983,1.0335300564840983,2.177723912148987,0.43208170429281834,0.13286179176831728
2007-10-08,0.003577873603482727,0.0071778064039122085,0.009022007883410937,-0.20441142407885968,0.16626162558856217,0.6323522294803076,0.6166062612071512,0.9997033014887992,0.8986898689873575,-0.15293114689390308,0.014809290241104526,1.6414609716452486,0.9646309446036558,1.0327719687212629,1.0327719687212629,2.0891191196624783,0.4502336960771674,0.14172962262587843
2007-10-09,0.0056078452636825205,0.006787008585528599,0.008898069867720897,-0.23724934885603602,0.18180463324786125,0.6515917870583503,0.6183128722242829,0.9801863725777515,0.9064514407578712,-0.2686671944525504,0.014809290241104526,1.6643242656011012,0.9674163122379799,1.0325169734339603,1.0325169734339603,2.1628177480728334,0.4310483509756822,0.13156668733824786
2007-10-10,0.01083051243175269,0.0077712939559605,0.008724938348360273,-0.10930098922463977,0.15577978133784648,0.6076956538615009,0.6177949591334154,0.8783234777659243,0.9037725871395905,0.3168576612501813,0.01360347538827373,1.5591468104026434,0.9623722419684961,1.032627075159008,1.032627075159008,2.1633479915849416,0.4352819493006503,0.13460592972059704
2007-10-11,0.010538020520349104,0.007222961032401869,0.008811838589254209,-0.18031169553989915,0.1591127050115836,0.6037901232383638,0.6171117964068276,0.7617043443898439,0.8902422783062813,-0.03294740638186208,0.01360347538827373,1.5437708955715341,0.9571495770015559,1.033705498447023,1.033705498447023,2.050591896156313,0.4605839380912721,0.14850141541794007
2007-10-12,-0.013776693679570998,0.008743809014657523,0.009015624668775243,-0.030149397751564302,0.11597641603574911,0.6114083382560335,0.6168335789360571,0.8940672774119189,0.8906065639353897,-0.06840890624050973,0.014043244019090758,1.5576545118590643,0.9538661324945239,1.0335913771052443,1.0335913771052443,2.011616131467987,0.4773675057576424,0.1579305879548918
2007-10-15,-0.009378250399151055,0.009130248074650885,0.009062574330646818,0.007467386366720965,0.07979749184478735,0.6421659349735446,0.6180693036208125,0.8557194965110209,0.8872839860854498,0.15339569008395007,0.014043244019090758,1.5495849204515442,0.9506051210641239,1.0342605017400064,1.0342605017400064,1.9915088382633042,0.48851821972517473,0.16453192265452748
2007-10-16,0.0051503526720864425,0.008876715851757819,0.00892095653051145,-0.004959185553961472,0.054847304328951976,0.6139622032895206,0.6178689572631885,0.9063387710156783,0.8890987275073763,-0.22635055383686023,0.014043244019090758,1.5741841392477058,0.949682852649642,1.0340312453309306,1.0340312453309306,1.9969516102393081,0.491354891393877,0.16624660936381808
2007-10-17,0.005137859509122332,0.009003518405678536,0.008744586356612882,0.029610554291094986,0.046291745590206976,0.6091303879956281,0.6174426855916001,0.8686332278524409,0.8871496323021444,-0.14763842634767524,0.013794184571183164,1.5774524070229563,0.9491589652507877,1.0340912973202685,1.0340912973202685,1.9560088719405866,0.5033674720996945,0.1728194486367107
2007-10-18,0.005150476863060145,0.009113007746253407,0.008744044496001725,0.04219594838754459,0.044637822369435615,0.609056136601878,0.617033585640882,0.9177442573305915,0.8900634061143774,0.033322564125357536,0.013794184571183164,1.577550160224944,0.9487372256642155,1.0336997361486402,1.0336997361486402,1.9358764631029546,0.5090020879649512,0.17596527460523503
2007-10-19,0.03852731490654735,0.013894774574338686,0.009987444942820927,0.39122414730570165,0.13981989527464492,0.6246691868437316,0.6174060539922405,0.869245050567917,0.888080705586143,0.26577405281401906,0.013794184571183164,1.3811511190945145,0.9339820999509019,1.0339932129766294,1.0339932129766294,2.10247239936126,0.4515518627572029,0.14842299216066376
2007-10-22,0.005708905106931886,0.013867487356439686,0.010000259616634305,0.38671273427468655,0.2021919324784086,0.6289505631526973,0.6179692007805554,0.8467234538406141,0.8841419197056165,0.09291336990438957,0.013794184571183164,1.379381266704861,0.9217745330347497,1.0345279882651492,1.0345279882651492,2.095298539884158,0.44287118469650655,0.14628515009782753
2007-10-23,0.011355656401805938,0.013952184707567006,0.010074467214878265,0.38490546546838883,0.24333858209569034,0.6379448991359908,0.6189436250905767,0.8354295741131417,0.8795026486968094,0.052218563798338294,0.013794184571183164,1.369220881338789,0.9110084650372283,1.0352546384403667,1.0352546384403667,2.125797637835253,0.4291693714059298,0.14117587671687323
2007-10-24,0.009540017634931994,0.01391796746998634,0.010055946302063986,0.3840534795944239,0.2705645539885842,0.660344788848682,0.6209631940543866,0.810931336412587,0.8729720475268834,0.0032311811908330244,0.013794184571183164,1.3717426922740212,0.9023932892363745,1.036485204303147,1.036485204303147,2.1436417554978657,0.42077387478976086,0.13841265804994435
2007-10-25,0.006513912513057992,0.013855768051882954,0.010071505454015948,0.37573951730900923,0.28670684176225336,0.665244745033338,0.6231232697118964,0.8121817798429805,0.8671824982236546,0.06618984984863757,0.013794184571183164,1.3696235322443782,0.8951819812616197,1.0377069940173147,1.0377069940173147,2.1584796651817735,0.414907022049471,0.1366927503612332
2007-10-26,-0.0031526924464031648,0.012476014715414934,0.010095119590935743,0.23584615348360627,0.2617231878404103,0.6567522524761753,0.6247637078955197,0.8219430414165501,0.8628739785277398,0.04233323419011825,0.013794184571183164,1.3664197618194762,0.8890358326586079,1.0386394222893758,1.0386394222893758,2.1264688384238406,0.4260523794394226,0.14379821825513425
2007-10-29,0.007589692204932434,0.010998561256258055,0.010044349276073351,0.09499988042607528,0.20473354324978255,0.6767897612224503,0.62730156415537,0.8290786983528924,0.8596553804158497,-0.18623517835297038,0.013794184571183164,1.3733264802705998,0.8845370538525288,1.039753184506156,1.039753184506156,2.100511139900037,0.4412448426588296,0.15292592279604159
2007-10-30,-0.007728252145375771,0.012206841815440678,0.009896713499419162,0.23342378418422413,0.20642031777341505,0.6470354401569831,0.6282641922530097,0.8632529426443271,0.8599980053899904,0.035366106854194945,0.013794184571183164,1.3938132728465884,0.882418972446297,1.0400186326525724,1.0400186326525724,2.067781254472316,0.4486752638057789,0.1574451508464604
2007-10-31,-0.0023681860673998977,0.01261700325841129,0.009905340090545365,0.273757704740921,0.2182706633158827,0.6368739636237687,0.6286841811003637,0.8387926628116549,0.8579784489539585,-0.192372913374299,0.013794184571183164,1.3925993978092388,0.8805937754680206,1.0403575778160434,1.0403575778160434,2.114755811227855,0.43575501118143084,0.15073416523860833
2007-11-01,-0.004853635478291177,0.013174273236595278,0.009780410461830718,0.3470061699362759,0.24480860151718759,0.6504464782948752,0.6297457565732667,0.832488184160861,0.8555508046879492,0.03991440419701691,0.013794184571183164,1.4103876847643362,0.8804471980397645,1.0409424874203825,1.0409424874203825,2.102042316078335,0.4343760220840102,0.150011720319148
2007-11-02,0.0008187413938632903,0.006643472972485696,0.009762593386374,-0.3194971141829764,0.255622630979926,0.6429967114962101,0.6303921446182883,0.8177355226358827,0.851949349254419,-0.09348260430225246,0.013794184571183164,1.41296168913675,0.8805213274246849,1.0415221424139371,1.0415221424139371,2.116674537603536,0.42926317891428395,0.1472164551886051
2007-11-05,0.023146585666734904,0.009358861264929498,0.010020116281366946,-0.06599274877349423,0.1917172618013658,0.6783694833521517,0.632732502605306,0.8578679994283523,0.852513030223365,0.5040910571716769,0.013794184571183164,1.3766477770678716,0.8778249038545108,1.042207552201162,1.042207552201162,2.3096217316549006,0.39958632215196,0.13185894176919338
2007-11-06,-0.018672651925917428,0.011368787726103552,0.010355064042362555,0.0978964185633092,0.15894350859227266,0.6344856240159517,0.6328180207228985,0.9661863052077969,0.8633390564123585,-0.017894398840249057,0.01586593928411567,1.532189844245265,0.8871448266902695,1.041084432974527,1.041084432974527,2.022978922894775,0.467402436566803,0.16681830241444318
2007-11-07,0.006862601903745186,0.011177416197244279,0.010298464264337098,0.08534786453072755,0.13326252175416317,0.6295679496143741,0.6326594806688242,0.9286400220174044,0.8695581959937915,-0.2791194107393462,0.01586593928411567,1.540610664927165,0.8953738530005894,1.0403753697153393,1.0403753697153393,2.0839229099834258,0.4569522966738451,0.1592649215613392
2007-11-08,-0.01612715871189654,0.012146040579441037,0.010479175787595298,0.1590644937762077,0.13804608412381014,0.6131688656208538,0.631708718959167,0.9473824406778034,0.8769700288208402,-0.011397789265793766,0.016649427628224186,1.5888092801954987,0.9055237038411299,1.0393050397099057,1.0393050397099057,2.015421436555914,0.4727438284917106,0.16576150057070063
2007-11-09,-0.004719318657894322,0.012180518510931992,0.010460008615525221,0.16448455815352891,0.1427902393356401,0.5920838100575619,0.6297757965737228,0.9272613559592712,0.8817596790245003,0.08641405167716816,0.016649427628224186,1.5917206498573886,0.9140324847258741,1.038230944788127,1.038230944788127,2.032325915445252,0.46775390558779534,0.16119889678529642
2007-11-12,0.010889505969673526,0.012497856537518781,0.010524884461568402,0.18745783701043786,0.15246507643072577,0.6006509316448424,0.6283550714552408,0.9133224776126264,0.8847656598424171,0.31343648024683907,0.016649427628224186,1.581909223795021,0.920304602863821,1.0375037438630674,1.0375037438630674,2.1392806508314477,0.4411183121330691,0.14565178484977576
2007-11-13,0.0006428001909547567,0.01229632630315482,0.010489809784482043,0.17221632763496086,0.1546088022922704,0.5900698732149955,0.6264875008093752,0.9061527597735513,0.8868025265025251,-0.1486352987548301,0.016649427628224186,1.5871986335603465,0.9258084353770737,1.03675195257838,1.03675195257838,2.0643161499579996,0.4580260756818635,0.15350203503799434
2007-11-14,-0.010777447779293087,0.012723130970033351,0.01035221991644657,0.22902440952013728,0.17181276541897186,0.6254145356787659,0.6264351610469064,0.9221311843737876,0.8901671605855025,-0.3154871416605734,0.016649427628224186,1.6082938422545336,0.9317880484528405,1.03639641840107,1.03639641840107,2.16525505679165,0.43218388447327566,0.1387659465058553
2007-11-15,-0.007153037092599637,0.012815355952441747,0.010396499819410081,0.2326606237722146,0.18426682427623728,0.6296744251503196,0.6265931739299997,0.9230505733228742,0.8932989141795379,0.1348677789250934,0.016649427628224186,1.6014439381512466,0.936202339952158,1.0361247380786316,1.0361247380786316,2.0964651548848514,0.445546049772137,0.14484272683680452
2007-11-16,0.006795977489346762,0.01307279162287515,0.010363378051777623,0.2614411592012493,0.20026283101499268,0.6134572560503089,0.6259523974480635,0.7728620801993344,0.8818287395147566,-0.2701560092267245,0.016649427628224186,1.606562211608811,0.9401714041087401,1.0370976423436735,1.0370976423436735,2.1578312828472046,0.4290786163681306,0.135593201842494
2007-11-19,-0.007303666317171305,0.01004127507741027,0.010339204352229951,-0.028815493404521438,0.1429779320344614,0.6121758207816611,0.6252803693179951,0.7136331826212765,0.8658101150487109,-0.07376573352823268,0.016649427628224186,1.61031844983785,0.9436806443296853,1.0385051605399485,1.0385051605399485,2.014494349412469,0.4721602583526701,0.15730906970570177
2007-11-20,0.002164585895819748,0.008723642888196933,0.010266637556926465,-0.15029211464551404,0.14199059564117947,0.6040125175529545,0.6242429131343346,0.6248913954425448,0.8428654750862189,-0.042651697002009985,0.016649427628224186,1.6217005147889325,0.9473429196654461,1.0404668635302812,1.0404668635302812,1.9867537290145254,0.4793901854448596,0.16037283813428263
2007-11-21,0.0004557183990382316,0.00823226096843256,0.01026353774746242,-0.19791195092862376,0.15485373051797297,0.6029734201591951,0.6232053768916448,0.5670080009233087,0.8165933346897513,-0.00592593551929185,0.016649427628224186,1.6221903027966742,0.9503732909915418,1.0427184252375201,1.0427184252375201,1.9714838986011198,0.4812623079933106,0.16072392744497613
2007-11-22,-0.006516003476058152,0.006923200105465988,0.010310195731098381,-0.32850934298136397,0.19792165998620517,0.6109825689075424,0.6226091423558349,0.5665153191729853,0.7927763808310117,0.1557677628932812,0.016649427628224186,1.6148492146965594,0.9523429533877107,1.0448478366489125,1.0448478366489125,2.0160941690262404,0.46275864803240724,0.15059424704402297
2007-11-23,0.0214394408932532,0.00989684184263824,0.010634468632673998,-0.06936188497180076,0.1543018071207191,0.588715266928412,0.6209557825788874,0.562687968217162,0.7708631986773117,-0.08352268319336688,0.016649427628224186,1.5656082637722837,0.9504979782957184,1.0463634934130646,1.0463634934130646,1.9329454385141074,0.4916978443273054,0.16625265657935498
2007-11-26,0.006339190223180102,0.009491176595357014,0.01061661010574776,-0.1060068608699724,0.13645324021352662,0.5866858417594526,0.619284078148671,0.7051042667601244,0.7646004432566271,-0.0383855429370138,0.016649427628224186,1.5682418191840837,0.9491749909225485,1.0463203509279253,1.0463203509279253,1.9026374308248677,0.5030190647410743,0.17262768951969165
2007-11-27,-0.020251425866575842,0.011557734553815284,0.010980887442356148,0.05253192098428089,0.10803503175590126,0.5969675554498718,0.6181954672853149,0.665778014546378,0.7551887833794605,0.04095911428593839,0.018350412168129937,1.6711213509150604,0.9552337863658472,1.046787554373184,1.046787554373184,1.8654092660473816,0.5183216201568068,0.17953658648048282
2007-11-28,0.0018645431476943682,0.011110602297768854,0.010840174171096792,0.024946843325922306,0.08023693819585236,0.6159489820022849,0.6180858826373622,0.6684704051879679,0.746929890218366,0.024426359418827894,0.018350412168129937,1.6928136901084838,0.9616615758282892,1.047524382353631,1.047524382353631,1.8277954724711418,0.5340282952775235,0.18657871394920106
2007-11-29,-0.006617864647684098,0.011074708913806438,0.01087454874938742,0.018406296116911816,0.05957094233170489,0.6196217158460938,0.618160801330471,0.6664649937807885,0.7392665667481205,0.0232376868282929,0.018350412168129937,1.687462690765604,0.9665590185597995,1.0482789373914438,1.0482789373914438,1.7994494798798941,0.5460858040802843,0.19198876842811557
2007-11-30,0.008524333347962492,0.011208063059792472,0.010363611308214378,0.08148238354990865,0.0658248540124455,0.6545048356060901,0.6199336810512329,0.589689022825648,0.7250210863745518,0.08335899043654726,0.018350412168129937,1.7706563779578763,0.9761090609453535,1.0503701228683018,1.0503701228683018,1.798220993985264,0.54546819453976,0.18934751485675733
2007-12-03,-0.007925207384326881,0.011254752700370508,0.010393354656279778,0.08287969309026363,0.07042452772018915,0.668483436993023,0.6223019618288812,0.6953912724534189,0.7221991993344439,0.18366448597400628,0.018350412168129937,1.7655891787692093,0.983589903831805,1.0516408587010013,1.0516408587010013,1.8281644055528166,0.5354989220775243,0.18221456649794696
2007-12-04,-0.001147364414669067,0.011230974096089313,0.010329558498873428,0.08726564618557477,0.07483833947923688,0.662628057555469,0.6242690884496903,0.7467670839407139,0.7245389978683744,0.0771822004790205,0.018350412168129937,1.7764935844252627,0.990426072412757,1.0522388478006064,1.0522388478006064,1.8056470062590901,0.5417066407054345,0.1839283364110564
2007-12-05,0.0050498727898046275,0.011362312500520803,0.010240838286457834,0.10951000129998852,0.08453171884966529,0.6481987946263009,0.6254363911900127,0.8018739314010194,0.7319042296333882,0.07735679957782997,0.018350412168129937,1.7918839977734977,0.9970243566943623,1.0519904509804778,1.0519904509804778,1.8227579646877339,0.5348734733851499,0.17877598457433688
2007-12-06,0.00865755194170123,0.011397298055748779,0.010278772416090374,0.10881899067124655,0.09078630474497358,0.6428330569564485,0.6262850090322778,0.782773957487607,0.7367489656195043,-0.3036890934752757,0.018350412168129937,1.7852710005228107,1.001991778356247,1.0518527292100535,1.0518527292100535,1.9246234006472036,0.5043672601946677,0.16181636901675403
2007-12-07,-0.012002964070557757,0.009708162307425779,0.010403961373661758,-0.06687828234324623,0.08210316688255939,0.6500578873907307,0.6274446616351291,0.7565204928823631,0.7386319682159671,0.03138510367533656,0.018350412168129937,1.7637891829061587,1.004648296933533,1.0521369006253904,1.0521369006253904,1.8219230985373671,0.5355188807618959,0.17737070747175707
2007-12-10,-0.003345012358409533,0.009285283135760231,0.010380608477413919,-0.10551648721140879,0.0881729895914187,0.6618700004515368,0.6291239464554417,0.7623684456938262,0.7408925851186203,0.1138500934231571,0.018350412168129937,1.7677571146706377,1.0070826586393071,1.0525903668633694,1.0525903668633694,1.8427208641486756,0.5282472752951423,0.17303042769103127
2007-12-11,-0.004749453111609615,0.007060571121339292,0.010386397145127452,-0.3202097876016996,0.15137887771812325,0.6714388339942776,0.6311880873109946,0.7721407978638636,0.743868605380072,0.15127287010170726,0.018350412168129937,1.766771888654357,1.009009676605794,1.0531187276705876,1.0531187276705876,1.9193702612547445,0.4959171307956512,0.1560437566284242
2007-12-12,-0.006533292325736986,0.007158392409372087,0.01042298235918157,-0.3132107334839454,0.191744278527152,0.6762084329058025,0.6333842017302536,0.7395681707653546,0.7434590401786704,-0.1357428265819214,0.018350412168129937,1.76057043272848,1.0101783421136146,1.0540516492555556,1.0540516492555556,1.95467038662196,0.47975623127469746,0.14769599343658776
2007-12-13,0.017654542402810707,0.009235671289491112,0.010599302661098979,-0.12865293267005168,0.1681711278952926,0.6442084381626595,0.6339122132635416,0.7252760924997304,0.7417273308759141,-0.09491900442809094,0.018350412168129937,1.7312832213619493,1.0091952877685038,1.0544511344510192,1.0544511344510192,1.919727314414489,0.49311032828014056,0.15458811310680062
2007-12-14,0.004049817109609698,0.008901664225991562,0.010403021690755777,-0.14431936310373508,0.15705075778050445,0.6280912679313891,0.6336282647107537,0.8139884532033079,0.7486093425261421,-0.11208786132371246,0.018350412168129937,1.7639485020925458,1.0105525580055277,1.0535999708003325,1.0535999708003325,1.9189144824206235,0.49512782072141676,0.1553271279922594
2007-12-17,-0.01260883954335033,0.009468449661174815,0.010527189268738876,-0.10057191720757337,0.13664382832848584,0.6339654027135103,0.6336447104669858,0.8013563172942981,0.7536328639326332,0.11433552664633506,0.018350412168129937,1.7431428530684834,1.0102892365017635,1.0530694737480402,1.0530694737480402,1.9042104815586458,0.502544341979784,0.15913539647272656
2007-12-18,0.009178619470547707,0.009940973086721535,0.010535159148095254,-0.0564002928689641,0.10938494511026502,0.6330465757620929,0.6336155331643081,0.7534858777004604,0.7536188652438548,0.1895451698871963,0.018350412168129937,1.741824161546345,1.0099863664604145,1.0530593839785172,1.0530593839785172,1.900926183129846,0.5078991054651222,0.1619240845112115
2007-12-19,0.02122156197012615,0.011882766258752116,0.01085873283253887,0.09430505769003412,0.10296313383390834,0.6045386084659088,0.6321971465936544,0.8667780316019851,0.7643959287065338,-0.06578234865157852,0.018350412168129937,1.689920504714582,1.0062636891087684,1.0513563780794062,1.0513563780794062,1.872382098561029,0.5171091530740511,0.16744812133911277
2007-12-20,0.010324652605511707,0.011995334665680136,0.010773273225109181,0.11343455373643602,0.10445856612846394,0.6403905600659213,0.6325968252996187,0.9819798003288348,0.785118202194372,0.16588400883383983,0.018350412168129937,1.703325883548742,1.004121713575925,1.0493134804228843,1.0493134804228843,1.918563111815558,0.5037838855176393,0.1610660222707471
2007-12-21,-0.015193699659540136,0.01245235436952897,0.010987032234666376,0.13336832946017926,0.11137038455654723,0.6100760972429576,0.6314982531992938,0.8974493251681273,0.7958164043823487,0.01584015511610334,0.018350412168129937,1.6701867323519168,1.0001265669579606,1.0477794795643964,1.0477794795643964,1.9076915661577583,0.505675240265731,0.16288525173294058
2007-12-24,-0.004842340728662537,0.012532509299006933,0.011009241145330992,0.13836268400042792,0.1174439190100993,0.6010804855942419,0.6300144596575838,0.9895514288864273,0.8142673590970229,-0.05302863020425393,0.018350412168129937,1.666817472495604,0.9966282463471611,1.045321235089738,1.045321235089738,1.9346752696239427,0.4972350469112764,0.1592924651496602
2007-12-25,0.012669111491866093,0.012722370471212703,0.011030603313726151,0.1533703197703944,0.12585873569086634,0.6276726351368084,0.629900224315107,0.9686166035721933,0.8289672871422772,-0.05223953492967053,0.018350412168129937,1.6635894710673302,0.9935457721660292,1.043753795075373,1.043753795075373,1.9578419237431421,0.48962208014158887,0.15603798274427963
2007-12-26,-0.007076694656187563,0.012771488995541556,0.011085351914575003,0.1521049664422131,0.1311027154026225,0.613736806856063,0.6291117649268608,0.9255006303338906,0.8381609388748118,0.11472002723060641,0.018350412168129937,1.6553733030585918,0.9904620406083262,1.0425386144381554,1.0425386144381554,1.983036386139561,0.48214635406412737,0.15285601209926664
2007-12-27,0.004438194281462083,0.01179480173997644,0.011092264721972665,0.06333576015474277,0.10787211373615724,0.6192059479903951,0.6286285543445942,0.9399044464355414,0.8478507967377384,0.02695971432901863,0.018350412168129937,1.654341659225194,0.9878683352830017,1.041382296517164,1.041382296517164,1.956500327106886,0.49294537624547563,0.15892536143336788
2007-12-28,0.0077463405342932615,0.01191596129750257,0.010993049067130318,0.08395416273832515,0.0987866147663242,0.6484477145236344,0.6295953426460108,0.9850304652964984,0.860915527076668,0.3820439474050781,0.018350412168129937,1.6692725888281994,0.9867660918957079,1.0403388284693933,1.0403388284693933,2.1116099036394758,0.4564072830657605,0.14059767207017995
2007-12-31,-0.009269304715780614,0.011481691325865045,0.011080404890834155,0.03621586385916633,0.0777162381546166,0.6285683074253717,0.6295452433669552,0.9379354923513132,0.8682507618647294,-0.19020300712270782,0.018350412168129937,1.6561123702425264,0.9849656276951184,1.0395630383675067,1.0395630383675067,1.9836647825198264,0.49087697202707825,0.1584666336112667
2008-01-01,-0.0005952535606181239,0.01130432559293719,0.011070123216969553,0.0211562573764874,0.05878934908185142,0.6199759580426663,0.6290784489608923,0.9540049974463642,0.8764178319201231,0.053714966485259835,0.018350412168129937,1.6576505276377658,0.9835977812419774,1.0385771254521583,1.0385771254521583,1.9382041531106253,0.5060022696200515,0.16661687740701042
2008-01-02,-0.03241267340069084,0.01362594131377175,0.011825742649657621,0.15222711312479378,0.08642512927208022,0.5992307631987235,0.6276224642895669,0.9717896157291429,0.8855008589495535,-0.07913816115729375,0.023778917064394705,2.010774093527413,1.005161315493729,1.0372146228898307,1.0372146228898307,1.97951158470753,0.49048634186594303,0.15408925801755166
2008-01-03,-0.010243876413342878,0.012850818684273626,0.011835584069542295,0.08577815921598125,0.08504906196916347,0.6153500795113682,0.6270238113735572,0.892246641715921,0.8861433144511124,-0.1926762887739074,0.023778917064394705,2.0091021139012653,1.022703209627724,1.0369747703937358,1.0369747703937358,2.009798002707278,0.48301005936275604,0.14683725218086352
2008-01-04,-0.0025256815139315454,0.012403251646160473,0.011697025221065587,0.06037658393888193,0.07624074561216221,0.6100664547781596,0.6261966232469525,0.8954630345973689,0.887030906845994,-0.042259339077126264,0.023778917064394705,2.0329012108615734,1.0384880181952056,1.0366443791192352,1.0366443791192352,1.9651295584496387,0.495934852956252,0.15006279591613025
2008-01-07,-0.0124778318196486,0.012678390978878186,0.011748088792988947,0.07918753443916997,0.07622998877565473,0.6112212553410992,0.6254661174954474,0.8944617505877764,0.8877386062499732,0.007472106714559839,0.023778917064394705,2.024065126059847,1.0508723775198652,1.0363612244738443,1.0363612244738443,1.9641878151325964,0.4961835003835406,0.14772376492722464
2008-01-08,0.016324113039316395,0.013281877039433688,0.01191144443067769,0.11505175688235393,0.08712026670488142,0.6322872497309154,0.6257988556532751,0.9671060223175434,0.895297407780218,0.5138406837391555,0.023778917064394705,1.9963067652891007,1.0593283910674958,1.035696944158799,1.035696944158799,2.2561510562422837,0.4277983070683529,0.11427186557957764
2008-01-09,-0.014301413779606332,0.013623118321025708,0.01205022052325181,0.1305285488127684,0.0989752663629535,0.5836819316773598,0.623744371556889,0.9956145199098508,0.9048514184592307,-0.07615593721669525,0.023778917064394705,1.9733163625800791,1.0648464927379655,1.0341681554532114,1.0341681554532114,2.0100360964253463,0.48060833925160434,0.13760370796866989
2008-01-10,-0.004400444866969814,0.013198938248643,0.012048177455419603,0.09551326725402383,0.09639117446322842,0.5687611382785758,0.6210622626164835,0.9687490220953768,0.910936904519816,-0.26672538548081176,0.023778917064394705,1.9736509871199173,1.0693817643220798,1.0328381964068638,1.0328381964068638,2.0808266991645783,0.4639022956806199,0.12899489191364608
2008-01-11,0.0013074057728607877,0.012584918435219345,0.010946165687947191,0.1497102084866651,0.11076408897528305,0.5265005302924861,0.6164494951860445,0.9868539200428604,0.9181670964743917,-0.01717262253091605,0.023778917064394705,2.172349297351185,1.0848527920222701,1.0309134192813412,1.0309134192813412,2.029236962900069,0.4738561468994608,0.130812189289898
2008-01-14,0.014412732890661301,0.014204999931797113,0.011086309917847056,0.28131001542086614,0.15647039402073945,0.5297267806992358,0.6122191188696148,0.9599075169014775,0.9221423746103046,-0.4152016471696632,0.023778917064394705,2.1448882262647646,1.095930166087757,1.0294335150687326,1.0294335150687326,2.256293131977844,0.4158689638409787,0.10339359605233683
2008-01-15,-0.01435862151179433,0.014450222005006487,0.011123801465174579,0.2990363096865738,0.19152115912299522,0.5101049936477582,0.6072379420295242,0.8930029820386036,0.9193671943653806,-0.027615425984258358,0.023778917064394705,2.137659123299562,1.1045750485738668,1.0283651053149634,1.0283651053149634,2.11188461484915,0.44079758698843474,0.11275206786759334
